level_id,poem_id,q_sign,a_sign1,a_sign2,a_sign3,a_sign4
307,307,307005,510002,782009,307005,264001
307,307,307005,274003,307005,642007,310003
307,307,307005,373003,307005,309000,764001
307,307,307005,309005,307005,176001,304002
307,307,307005,319002,401003,307005,315007
307,307,307005,2003,135007,307005,258003
307,307,307005,307005,285006,688002,259004
307,307,307005,131005,371000,131001,307005
307,307,307005,752006,270004,132005,307005
307,307,307005,260004,633002,96000,307005
307,307,307006,640002,636007,307006,137002
307,307,307006,84003,780005,307006,658007
307,307,307006,2002,307006,171003,292003
307,307,307006,307006,765006,690003,273004
307,307,307006,307006,319008,274006,131003
307,307,307006,373000,292002,130004,307006
307,307,307006,307006,648001,389002,109001
307,307,307006,765006,284000,307006,275002
307,307,307006,307006,158002,111001,318007
307,307,307006,307005,295003,307006,616003
307,307,307007,91008,307007,276006,211006
307,307,307007,315005,307007,372002,633005
307,307,307007,276002,280001,645003,307007
307,307,307007,687001,134003,84000,307007
307,307,307007,307007,636005,648004,266000
307,307,307007,638002,273001,753006,307007
307,307,307007,110001,178003,307007,765001
307,307,307007,661001,307007,318000,269005
307,307,307007,303006,383000,223000,307007
307,307,307007,307007,16002,765007,393001
308,308,308000,212001,86000,21002,308000
308,308,308000,308000,314002,642000,760000
308,308,308000,755007,757005,137000,308000
308,308,308000,308000,760002,206004,303001
308,308,308000,308000,254001,89000,296000
308,308,308000,636004,303006,279007,308000
308,308,308000,214007,308000,687003,666005
308,308,308000,137000,277003,308000,644006
308,308,308000,157000,88001,211003,308000
308,308,308000,306001,270001,308000,781007
308,308,308001,308001,406002,221001,768005
308,308,308001,308001,129001,759004,201003
308,308,308001,408000,158000,761003,308001
308,308,308001,319006,696000,137000,308001
308,308,308001,223003,276000,396002,308001
308,308,308001,83003,202001,308001,374002
308,308,308001,137005,510003,308001,176001
308,308,308001,393001,283005,308001,265005
308,308,308001,746003,404000,308001,783008
308,308,308001,267007,308001,262003,312006
308,308,308002,307000,308002,320002,270003
308,308,308002,756000,255005,265000,308002
308,308,308002,289005,308002,85006,620001
308,308,308002,305006,308002,176002,770002
308,308,308002,751005,755001,404000,308002
308,308,308002,305005,308002,780007,769004
308,308,308002,661005,308002,634000,368002
308,308,308002,308002,145000,756006,759003
308,308,308002,308002,259001,613001,654008
308,308,308002,626005,82003,751001,308002
308,308,308003,397000,308003,303005,280006
308,308,308003,280006,308003,166002,300002
308,308,308003,208004,308003,146005,138004
308,308,308003,308003,768000,311004,260002
308,308,308003,142006,753003,308003,275007
308,308,308003,221001,308003,159003,660001
308,308,308003,308003,228003,257005,134000
308,308,308003,617000,21003,308003,316002
308,308,308003,308003,177000,357002,251004
308,308,308003,668001,629006,308003,298006
308,308,308004,288000,308004,83005,381002
308,308,308004,634005,648002,308004,782002
308,308,308004,645002,258006,308004,96001
308,308,308004,279000,308004,213004,619004
308,308,308004,11002,364000,308004,309007
308,308,308004,308004,404003,360000,84002
308,308,308004,294003,308004,301000,770001
308,308,308004,255006,5002,81007,308004
308,308,308004,308004,668002,88003,138000
308,308,308004,144003,632007,308004,396001
308,308,308005,308005,765004,205004,178003
308,308,308005,751004,135006,308005,620006
308,308,308005,777008,308005,14001,271001
308,308,308005,164000,286005,308005,268004
308,308,308005,278003,308005,253003,169001
308,308,308005,308005,207000,378000,21000
308,308,308005,260004,756005,764007,308005
308,308,308005,668007,661000,172002,308005
308,308,308005,308005,309002,769002,211003
308,308,308005,252003,695003,622007,308005
308,308,308006,136001,308006,8003,213004
308,308,308006,308006,822000,313001,293004
308,308,308006,763004,296002,632003,308006
308,308,308006,274005,308006,781002,303003
308,308,308006,308006,757005,380000,632006
308,308,308006,269002,308006,784001,315005
308,308,308006,308006,147004,16002,303000
308,308,308006,168000,308006,293003,307005
308,308,308006,273006,144007,308006,403003
308,308,308006,293002,754005,362002,308006
308,308,308007,140002,308007,387002,628004
308,308,308007,211005,308007,645002,214002
308,308,308007,366000,308007,631007,319003
308,308,308007,142001,22003,405001,308007
308,308,308007,308007,261006,253002,306005
308,308,308007,308007,136003,133007,318006
308,308,308007,306007,308007,165000,308001
308,308,308007,613001,308007,756007,647006
308,308,308007,166000,757003,308007,10000
308,308,308007,312005,690002,368000,308007
309,309,309000,809005,668003,309000,310000
309,309,309000,656003,778003,309000,695000
309,309,309000,320009,8002,146005,309000
309,309,309000,279004,15001,618004,309000
309,309,309000,131007,309000,687002,319006
309,309,309000,623001,266003,309000,200001
309,309,309000,142003,624003,309000,287001
309,309,309000,89001,20002,309000,377001
309,309,309000,250001,305007,309000,169003
309,309,309000,147010,309000,256003,639006
309,309,309001,309001,260006,298001,648003
309,309,309001,18002,91008,309001,654008
309,309,309001,309001,318000,265003,14000
309,309,309001,665001,309001,761002,356000
309,309,309001,635005,667003,398000,309001
309,309,309001,178001,309001,381002,632000
309,309,309001,285004,777008,309001,625005
309,309,309001,267001,655003,309001,766000
309,309,309001,276002,262004,133000,309001
309,309,309001,214003,297003,306002,309001
309,309,309002,320004,290006,165002,309002
309,309,309002,392002,690003,309002,770001
309,309,309002,782008,301002,510004,309002
309,309,309002,256006,309002,267001,83005
309,309,309002,309002,305007,630003,755004
309,309,309002,624006,264006,689000,309002
309,309,309002,747002,309002,19003,619004
309,309,309002,227001,224003,309002,646007
309,309,309002,260002,644002,309002,229002
309,309,309002,647007,404003,142001,309002
309,309,309003,379002,277006,749004,309003
309,309,309003,133007,91000,309003,274004
309,309,309003,309003,1004,142005,270002
309,309,309003,287000,313004,621002,309003
309,309,309003,263000,267003,318002,309003
309,309,309003,309003,404003,282000,206004
309,309,309003,203001,81007,756000,309003
309,309,309003,159005,83006,372000,309003
309,309,309003,293003,360000,625006,309003
309,309,309003,689001,292004,316007,309003
309,309,309004,767007,145007,309004,662010
309,309,309004,399000,111001,261007,309004
309,309,309004,636003,303005,309004,287004
309,309,309004,775001,309004,302002,404003
309,309,309004,309004,229000,274007,21000
309,309,309004,690002,88005,309004,362001
309,309,309004,406003,200003,288007,309004
309,309,309004,205003,309004,750005,297005
309,309,309004,309004,630000,768003,754003
309,309,309004,134001,309004,256007,89003
309,309,309005,250003,309005,285004,206005
309,309,309005,272002,309005,623005,776001
309,309,309005,658007,141004,252003,309005
309,309,309005,320004,309005,640000,648004
309,309,309005,309005,17001,751007,262002
309,309,309005,309005,258004,135004,176001
309,309,309005,654003,309005,634000,783009
309,309,309005,309005,389000,373003,258002
309,309,309005,200000,312001,201003,309005
309,309,309005,749003,285005,273006,309005
309,309,309006,209005,309006,630006,91005
309,309,309006,780004,80002,309006,176003
309,309,309006,309006,775007,635003,305003
309,309,309006,208002,640001,394003,309006
309,309,309006,309006,271000,766006,753006
309,309,309006,309006,307006,286001,2001
309,309,309006,135003,309006,318005,618006
309,309,309006,310007,311007,401003,309006
309,309,309006,309006,610003,134006,633006
309,309,309006,221002,758004,628004,309006
309,309,309007,309007,404002,175001,311003
309,309,309007,309007,357001,21002,689000
309,309,309007,309007,809007,159003,291002
309,309,309007,277006,409003,257005,309007
309,309,309007,109001,309007,142002,747002
309,309,309007,140000,645005,309007,307001
309,309,309007,746005,137002,285006,309007
309,309,309007,776007,314006,760004,309007
309,309,309007,309007,360002,750006,403001
309,309,309007,96003,664007,309007,280001
310,310,310000,208000,642003,310000,311001
310,310,310000,647004,179000,757006,310000
310,310,310000,18000,169002,295006,310000
310,310,310000,310000,654002,10003,146001
310,310,310000,778001,309001,310000,294000
310,310,310000,315001,312001,617007,310000
310,310,310000,310000,649003,255000,620004
310,310,310000,748004,782009,311004,310000
310,310,310000,770004,747003,310000,275005
310,310,310000,255004,310000,320005,636005
310,310,310001,278007,91003,625005,310001
310,310,310001,310001,285007,316006,635004
310,310,310001,296004,639004,310001,144004
310,310,310001,310001,171001,636006,764001
310,310,310001,287007,224000,310001,9000
310,310,310001,748004,618001,642002,310001
310,310,310001,766001,310001,308003,300005
310,310,310001,276001,646005,310001,762000
310,310,310001,384003,145007,301007,310001
310,310,310001,772006,310001,368000,657007
310,310,310002,618007,386002,310002,355002
310,310,310002,3002,310002,287001,203004
310,310,310002,298003,310002,25001,620005
310,310,310002,667004,229001,310002,4001
310,310,310002,692000,310002,294005,159000
310,310,310002,275002,81003,272007,310002
310,310,310002,407001,310002,139001,91000
310,310,310002,175001,759005,747002,310002
310,310,310002,308003,750004,644004,310002
310,310,310002,310002,83006,94003,166000
310,310,310003,390002,305002,310003,694000
310,310,310003,665001,294005,310003,179000
310,310,310003,310003,761007,658003,760001
310,310,310003,283006,310003,393003,88007
310,310,310003,310003,287006,311003,257005
310,310,310003,275007,310003,379003,755005
310,310,310003,259005,310003,635000,621007
310,310,310003,158004,310003,277003,252004
310,310,310003,310003,642003,290000,159004
310,310,310003,658007,295004,641007,310003
310,310,310004,374000,211004,783009,310004
310,310,310004,631002,773002,88001,310004
310,310,310004,642003,310004,250001,229000
310,310,310004,280000,310004,748001,764003
310,310,310004,644005,178003,310004,160001
310,310,310004,139006,310004,288007,20003
310,310,310004,310004,302005,10003,133003
310,310,310004,135006,749001,310004,253003
310,310,310004,270000,631007,310004,379002
310,310,310004,292001,266001,776005,310004
310,310,310005,310005,619000,140002,666008
310,310,310005,201001,382002,313002,310005
310,310,310005,752004,310005,620005,84002
310,310,310005,772007,310005,136000,764002
310,310,310005,306004,293002,310005,297007
310,310,310005,765000,372000,7003,310005
310,310,310005,644005,265007,254004,310005
310,310,310005,250004,179002,310005,624005
310,310,310005,272002,139002,310005,285000
310,310,310005,310005,142002,764005,633000
310,310,310006,310006,404001,269000,295002
310,310,310006,138007,668009,130004,310006
310,310,310006,310006,138004,411001,133003
310,310,310006,310006,397002,312003,83000
310,310,310006,176000,294002,83002,310006
310,310,310006,310006,411003,95000,627003
310,310,310006,202003,697002,613000,310006
310,310,310006,374002,254004,662001,310006
310,310,310006,310006,745007,311000,85001
310,310,310006,645006,308005,668009,310006
310,310,310007,753005,310007,208006,292001
310,310,310007,204000,310007,315004,2003
310,310,310007,310007,657004,697003,304006
310,310,310007,10000,288006,310007,689000
310,310,310007,264006,310007,393002,214006
310,310,310007,136004,757007,294000,310007
310,310,310007,254007,368003,281003,310007
310,310,310007,752002,8000,302001,310007
310,310,310007,307004,310007,267003,315000
310,310,310007,310007,666005,627005,769000
311,311,311000,632003,144000,311000,205000
311,311,311000,311000,90003,378001,313001
311,311,311000,298004,636003,311000,278005
311,311,311000,754007,311000,296002,138001
311,311,311000,271000,311000,283006,772006
311,311,311000,300002,636006,129002,311000
311,311,311000,80000,621004,311000,397001
311,311,311000,266001,311000,666009,132000
311,311,311000,311000,13000,756003,311003
311,311,311000,624007,83001,300003,311000
311,311,311001,311001,132005,363003,304007
311,311,311001,752007,311001,275003,257003
311,311,311001,311001,86000,694001,179002
311,311,311001,657007,759001,299003,311001
311,311,311001,311001,268007,747006,747007
311,311,311001,311001,783007,320008,747004
311,311,311001,311001,510004,138002,766001
311,311,311001,748001,275003,619007,311001
311,311,311001,749003,390002,760005,311001
311,311,311001,318008,620004,91000,311001
311,311,311002,358000,283005,213001,311002
311,311,311002,694000,311002,178002,622007
311,311,311002,761005,311002,96003,8001
311,311,311002,641007,311002,383002,269006
311,311,311002,311002,274006,263005,385000
311,311,311002,782009,82004,207005,311002
311,311,311002,281000,208004,131002,311002
311,311,311002,640005,781007,279002,311002
311,311,311002,311002,749003,259003,638000
311,311,311002,637000,311002,21003,752004
311,311,311003,229002,311003,809001,277002
311,311,311003,89005,228001,311003,210004
311,311,311003,510002,129003,311003,312000
311,311,311003,688002,311003,95001,80003
311,311,311003,311003,229001,283000,640004
311,311,311003,319003,759005,311003,393001
311,311,311003,311003,624006,280001,405002
311,311,311003,772000,290006,656004,311003
311,311,311003,311003,263006,298000,763001
311,311,311003,208003,621007,311003,320007
311,311,311004,300003,259002,311004,316004
311,311,311004,747005,311004,645004,162000
311,311,311004,108005,311004,251005,162001
311,311,311004,212000,210007,262005,311004
311,311,311004,293003,311004,135003,640004
311,311,311004,311004,612004,262007,772004
311,311,311004,109000,6000,311004,3003
311,311,311004,311004,629004,299001,285003
311,311,311004,360000,666006,311004,142000
311,311,311004,769000,781009,108003,311004
311,311,311005,308005,289000,311005,643004
311,311,311005,758000,311005,259003,403002
311,311,311005,696003,316007,311005,134001
311,311,311005,311005,267003,629000,16001
311,311,311005,174001,759006,319005,311005
311,311,311005,133007,356000,252003,311005
311,311,311005,89007,311005,755006,624004
311,311,311005,108007,662009,295001,311005
311,311,311005,311005,297000,142002,206003
311,311,311005,311005,209003,164000,264006
311,311,311006,315007,756007,642006,311006
311,311,311006,781001,311006,376003,283003
311,311,311006,311006,404001,776006,86007
311,311,311006,767001,311006,315004,319005
311,311,311006,311006,753004,204006,635000
311,311,311006,250005,412000,311006,229001
311,311,311006,294001,757004,311006,752002
311,311,311006,746007,625005,617006,311006
311,311,311006,254001,643000,644001,311006
311,311,311006,209003,410001,205005,311006
311,311,311007,311007,212005,139007,643000
311,311,311007,311007,21002,309002,687003
311,311,311007,311007,771006,645001,260001
311,311,311007,282000,311007,752005,5001
311,311,311007,292005,320000,300007,311007
311,311,311007,775009,311007,257002,204002
311,311,311007,289002,311007,302003,201004
311,311,311007,290000,19001,311007,617002
311,311,311007,308007,311007,291004,756005
311,311,311007,267004,84001,311007,692000
312,312,312000,91000,312000,109003,286007
312,312,312000,747002,312000,81006,177002
312,312,312000,274007,759001,659004,312000
312,312,312000,691003,312000,402002,656004
312,312,312000,688003,258001,13001,312000
312,312,312000,312000,622004,298001,630001
312,312,312000,305007,393001,312000,636005
312,312,312000,312000,85001,371001,10002
312,312,312000,272002,180000,2000,312000
312,312,312000,357000,771001,274000,312000
312,312,312001,782002,312001,298001,80000
312,312,312001,255005,312001,307005,746000
312,312,312001,269000,312001,139001,277002
312,312,312001,379001,312001,360003,287000
312,312,312001,314007,312001,145001,276006
312,312,312001,753002,623002,312001,644002
312,312,312001,763004,749004,202002,312001
312,312,312001,312001,765006,754003,401001
312,312,312001,159005,624003,312001,222003
312,312,312001,656003,262000,312001,311004
312,312,312002,263006,276000,634002,312002
312,312,312002,312002,259001,765001,208004
312,312,312002,312002,306003,179000,91008
312,312,312002,312002,365002,133000,212007
312,312,312002,312002,369001,666009,382003
312,312,312002,141004,223002,135005,312002
312,312,312002,622004,312002,147006,666005
312,312,312002,407002,658002,312002,171001
312,312,312002,312002,158006,396000,771005
312,312,312002,312002,657003,640003,273001
312,312,312003,312003,278004,626005,656002
312,312,312003,312003,368003,205004,666007
312,312,312003,91003,312003,147008,319004
312,312,312003,201004,657007,312003,132002
312,312,312003,312003,620007,22001,747007
312,312,312003,227003,312003,91003,639000
312,312,312003,659001,649003,758000,312003
312,312,312003,281003,314000,695001,312003
312,312,312003,4001,312003,385000,111001
312,312,312003,648007,294005,751006,312003
312,312,312004,312007,312004,627005,139005
312,312,312004,169001,312004,756007,694001
312,312,312004,94000,771005,312004,304002
312,312,312004,656005,312004,300005,265006
312,312,312004,81002,312004,204007,283001
312,312,312004,267006,6000,312004,212007
312,312,312004,167002,7002,312004,253000
312,312,312004,312004,292005,401001,784009
312,312,312004,748001,312004,85001,647000
312,312,312004,649003,283002,312004,637007
312,312,312005,312005,81000,281005,783004
312,312,312005,267007,81003,636003,312005
312,312,312005,749001,91007,312005,171001
312,312,312005,664001,665001,312005,290007
312,312,312005,312005,205000,142006,648001
312,312,312005,645002,661003,270001,312005
312,312,312005,318009,622002,312005,315007
312,312,312005,169000,623004,755001,312005
312,312,312005,312005,13000,376003,748005
312,312,312005,308006,510004,312005,292005
312,312,312006,251003,306004,312006,309007
312,312,312006,312006,252001,251001,134006
312,312,312006,312006,299002,391000,666009
312,312,312006,312006,697002,263003,301006
312,312,312006,206002,312006,90000,754001
312,312,312006,296002,166000,312006,132004
312,312,312006,83007,312006,214004,752004
312,312,312006,392001,312006,85005,177000
312,312,312006,312006,632002,136006,264002
312,312,312006,319001,771006,160001,312006
312,312,312007,641001,133003,312007,173003
312,312,312007,752004,266004,765007,312007
312,312,312007,357000,310000,619001,312007
312,312,312007,265007,375002,312007,200001
312,312,312007,312007,747001,228003,280002
312,312,312007,256006,312007,768007,410000
312,312,312007,312007,610001,292004,267003
312,312,312007,694002,379000,312007,80003
312,312,312007,638003,312007,266005,639002
312,312,312007,753006,667001,312007,755006
313,313,313000,622005,313000,655009,757006
313,313,313000,313000,86001,83001,268004
313,313,313000,141007,313000,201000,180001
313,313,313000,211000,163001,313000,661001
313,313,313000,749002,253006,687002,313000
313,313,313000,313000,272001,649002,758001
313,313,313000,748003,381002,313000,658007
313,313,313000,758007,313000,624002,752003
313,313,313000,779002,292007,135002,313000
313,313,313000,174002,644000,613003,313000
313,313,313001,18000,315001,313001,778004
313,313,313001,641006,664000,626005,313001
313,313,313001,109002,399000,313001,617000
313,313,313001,142001,657007,374000,313001
313,313,313001,647004,313001,660005,618003
313,313,313001,23002,172000,146002,313001
313,313,313001,313001,618000,623005,288006
313,313,313001,313001,380002,304004,17000
313,313,313001,313001,142002,373001,260006
313,313,313001,749004,746007,313001,753002
313,313,313002,764000,313002,764007,640002
313,313,313002,377002,136005,253005,313002
313,313,313002,142003,313002,752002,262002
313,313,313002,225002,10002,313002,375002
313,313,313002,310003,131006,313002,285007
313,313,313002,616003,298005,313002,394003
313,313,313002,251001,14002,748002,313002
313,313,313002,320008,776007,268006,313002
313,313,313002,766004,619002,313002,292004
313,313,313002,313002,164000,394003,638007
313,313,313003,313003,285003,200001,228000
313,313,313003,313003,130007,179001,656005
313,313,313003,296002,313003,129001,656007
313,313,313003,138000,318001,313003,263006
313,313,313003,266000,313003,144005,297007
313,313,313003,292005,637007,688002,313003
313,313,313003,690000,313003,755004,225001
313,313,313003,363001,749007,296003,313003
313,313,313003,618007,160006,313003,130007
313,313,313003,313003,782000,636007,610003
313,313,313004,373000,84000,212003,313004
313,313,313004,4002,313004,287005,271001
313,313,313004,695002,385001,776005,313004
313,313,313004,313004,278007,256000,214002
313,313,313004,658004,200000,313004,394002
313,313,313004,132002,380000,22002,313004
313,313,313004,285001,313004,130002,636006
313,313,313004,252002,313004,134003,83001
313,313,313004,313004,355002,210004,205000
313,313,313004,648002,366000,313004,778001
313,313,313005,9003,267006,136006,313005
313,313,313005,313005,388002,273006,629005
313,313,313005,360000,308005,313005,750007
313,313,313005,228001,313005,639003,133005
313,313,313005,763000,313005,750000,262003
313,313,313005,319000,312005,313005,94000
313,313,313005,205002,163000,144007,313005
313,313,313005,313005,386003,222001,406003
313,313,313005,252001,276006,625007,313005
313,313,313005,388002,631002,135000,313005
313,313,313006,167001,313006,631007,357002
313,313,313006,271001,295007,290001,313006
313,313,313006,296003,295001,313006,363003
313,313,313006,298002,313006,108006,139000
313,313,313006,211001,313006,87001,409001
313,313,313006,137003,311003,313006,304005
313,313,313006,691000,313006,253003,642001
313,313,313006,266003,287006,313006,281003
313,313,313006,313006,213004,766004,634001
313,313,313006,178003,313006,632000,750004
313,313,313007,633006,205000,20001,313007
313,313,313007,313007,769000,213002,277003
313,313,313007,694002,366003,757007,313007
313,313,313007,772006,82001,656003,313007
313,313,313007,206003,94002,268003,313007
313,313,313007,375002,822002,749000,313007
313,313,313007,86000,291007,628004,313007
313,313,313007,258001,306002,313007,375002
313,313,313007,313007,140002,89001,141004
313,313,313007,313007,309005,163003,144001
314,314,314000,648005,259005,314000,617003
314,314,314000,158005,314000,768005,294001
314,314,314000,22002,314000,17000,203004
314,314,314000,646000,759000,273006,314000
314,314,314000,620002,314000,635000,635004
314,314,314000,314000,21000,177001,389003
314,314,314000,266004,314000,259003,109002
314,314,314000,379003,314000,410001,285002
314,314,314000,747003,362003,212005,314000
314,314,314000,654008,279005,314000,668002
314,314,314001,314001,384000,760004,88003
314,314,314001,770000,180003,314001,213007
314,314,314001,272006,314001,313002,284000
314,314,314001,213007,314001,763005,311004
314,314,314001,203000,693000,630002,314001
314,314,314001,822003,314001,363000,619005
314,314,314001,314001,204004,758000,645002
314,314,314001,140007,301002,385000,314001
314,314,314001,307007,225000,314001,755004
314,314,314001,134007,273001,749003,314001
314,314,314002,19003,19000,314002,80002
314,314,314002,276006,781001,314002,759004
314,314,314002,254003,12002,314002,252004
314,314,314002,620006,781004,314002,318004
314,314,314002,696002,619002,139005,314002
314,314,314002,314002,109000,368002,80003
314,314,314002,265005,660006,314002,320000
314,314,314002,305005,253005,314002,647005
314,314,314002,89005,267003,314002,625006
314,314,314002,314002,209007,744004,780000
314,314,314003,282006,314003,401000,17003
314,314,314003,765007,213000,314003,299005
314,314,314003,314003,766003,643006,370001
314,314,314003,309003,265004,314003,362002
314,314,314003,314003,307002,625002,305005
314,314,314003,287005,267005,314003,357003
314,314,314003,314003,645001,144004,7002
314,314,314003,255002,314003,202004,355003
314,314,314003,613002,229000,760001,314003
314,314,314003,227000,764000,312007,314003
314,314,314004,314004,251000,139006,667007
314,314,314004,625007,286006,314004,174000
314,314,314004,314004,109001,162000,315003
314,314,314004,17002,209007,314004,212007
314,314,314004,767000,314004,294005,662010
314,314,314004,748000,203000,306002,314004
314,314,314004,635006,314004,282001,296007
314,314,314004,314004,20000,133000,85003
314,314,314004,96001,306005,664007,314004
314,314,314004,378003,259007,314004,692003
314,314,314005,146001,379000,667004,314005
314,314,314005,309003,270002,222002,314005
314,314,314005,314005,291004,759004,144005
314,314,314005,210004,641000,200004,314005
314,314,314005,132006,403002,314005,208000
314,314,314005,641006,314005,628001,270003
314,314,314005,256003,661007,312004,314005
314,314,314005,769005,314005,286000,784009
314,314,314005,809002,761006,314005,780004
314,314,314005,754001,646003,768001,314005
314,314,314006,314006,656002,620006,160001
314,314,314006,171003,314006,777004,282005
314,314,314006,265001,610001,213007,314006
314,314,314006,632003,626001,135005,314006
314,314,314006,314006,766005,261002,221001
314,314,314006,279007,314006,251005,271006
314,314,314006,625003,320005,657006,314006
314,314,314006,201004,314006,365003,9001
314,314,314006,763000,223002,692000,314006
314,314,314006,666005,312001,314006,404003
314,314,314007,754003,656004,318005,314007
314,314,314007,89008,316003,177001,314007
314,314,314007,314007,400000,373002,140004
314,314,314007,108004,314007,768007,16000
314,314,314007,314007,21002,302004,404001
314,314,314007,314007,145007,371001,746000
314,314,314007,168003,314007,278005,662001
314,314,314007,314007,287001,691003,664000
314,314,314007,751000,287000,314007,158006
314,314,314007,752003,265004,314007,89008
315,315,315000,142006,315000,775001,668002
315,315,315000,212006,315000,277006,757003
315,315,315000,250004,641002,295007,315000
315,315,315000,313001,762004,315000,12000
315,315,315000,375002,290002,136007,315000
315,315,315000,659007,510005,315000,96003
315,315,315000,159003,315000,376000,180000
315,315,315000,626006,225003,315000,316006
315,315,315000,160005,315000,783003,636007
315,315,315000,747005,752001,315000,662007
315,315,315001,757004,315001,80002,299004
315,315,315001,632007,300003,315001,301003
315,315,315001,315001,381003,640005,206000
315,315,315001,641001,318005,315001,170003
315,315,315001,81005,282001,315001,265003
315,315,315001,784001,315001,771004,295006
315,315,315001,769005,366000,315001,300005
315,315,315001,633000,315001,207003,625003
315,315,315001,407003,315001,628005,170000
315,315,315001,315001,11002,294001,395003
315,315,315002,315002,764007,610001,111001
315,315,315002,315002,320009,406000,402003
315,315,315002,775008,171001,315002,178001
315,315,315002,315002,657004,147006,402000
315,315,315002,315002,175003,646003,748004
315,315,315002,315002,689002,257005,167001
315,315,315002,382000,315002,320006,180002
315,315,315002,315002,364001,263007,403001
315,315,315002,692001,666003,315002,654009
315,315,315002,640000,250005,315002,266005
315,315,315003,687003,130003,250002,315003
315,315,315003,138000,315003,782005,315000
315,315,315003,287006,668008,292002,315003
315,315,315003,315003,660006,261003,1004
315,315,315003,295003,661000,315003,618000
315,315,315003,315003,138007,210006,628000
315,315,315003,222000,633006,315003,623004
315,315,315003,157000,214004,770001,315003
315,315,315003,635006,315003,315006,310001
315,315,315003,315003,11001,648007,280005
315,315,315004,696000,315004,658002,268000
315,315,315004,320002,315004,757005,91007
315,315,315004,612007,809006,385003,315004
315,315,315004,315004,634002,140003,139001
315,315,315004,648004,382000,280007,315004
315,315,315004,299000,320001,315004,647002
315,315,315004,315004,160005,622000,267001
315,315,315004,171003,82004,763003,315004
315,315,315004,385001,756006,662007,315004
315,315,315004,315004,760007,275001,661000
315,315,315005,632001,633003,394003,315005
315,315,315005,254007,18003,269000,315005
315,315,315005,315002,622007,256006,315005
315,315,315005,315005,691002,695002,81007
315,315,315005,260000,315005,82007,693001
315,315,315005,145003,315005,312001,510004
315,315,315005,315005,311005,2003,270007
315,315,315005,315005,308000,172000,409003
315,315,315005,170000,315005,642003,175000
315,315,315005,302005,315005,809007,135001
315,315,315006,315006,172000,688000,634002
315,315,315006,315006,88005,292000,276001
315,315,315006,315006,314004,361001,147008
315,315,315006,222002,315006,388001,292006
315,315,315006,746004,319006,315006,747005
315,315,315006,274001,366002,315006,283002
315,315,315006,400002,646004,208007,315006
315,315,315006,320008,628001,315006,291007
315,315,315006,315006,3002,18001,130003
315,315,315006,315006,271005,283004,386001
315,315,315007,315007,3000,695003,144001
315,315,315007,144004,642003,315007,692002
315,315,315007,622003,169003,315007,82004
315,315,315007,137002,366003,315007,781006
315,315,315007,659001,315007,270004,253002
315,315,315007,315007,378003,256000,287000
315,315,315007,315007,656006,610001,280001
315,315,315007,387001,271003,80000,315007
315,315,315007,635000,179003,315007,209005
315,315,315007,285004,212007,315007,756004
316,316,316000,304002,316000,82004,138001
316,316,316000,316000,139007,255005,272002
316,316,316000,657004,162001,316000,134005
316,316,316000,85001,287004,316000,386003
316,316,316000,270004,251000,316000,366003
316,316,316000,753007,750005,316000,750000
316,316,316000,316000,753004,261004,134004
316,316,316000,178001,173002,637005,316000
316,316,316000,157000,136000,316000,642004
316,316,316000,384002,90004,316000,388002
316,316,316001,310001,282004,316001,285007
316,316,316001,316001,667005,621000,637003
316,316,316001,659000,137001,316001,272000
316,316,316001,399001,17003,316001,267003
316,316,316001,625005,316000,304001,316001
316,316,316001,178002,1005,316001,176003
316,316,316001,399001,257005,666009,316001
316,316,316001,761004,646004,695001,316001
316,316,316001,316001,765003,296001,276001
316,316,316001,316001,768001,269005,318002
316,316,316002,81004,308007,173003,316002
316,316,316002,356001,402000,284000,316002
316,316,316002,257006,636003,228000,316002
316,316,316002,629000,316002,646000,365001
316,316,316002,266003,822002,756004,316002
316,316,316002,212007,316002,767001,641005
316,316,316002,213002,316002,301002,617005
316,316,316002,179000,634003,316002,292002
316,316,316002,160004,316002,510004,224001
316,316,316002,296004,647002,16000,316002
316,316,316003,619006,619007,316003,229001
316,316,316003,648004,316003,18002,381000
316,316,316003,316003,748002,616003,315001
316,316,316003,316003,23002,388001,177002
316,316,316003,251005,631004,316003,306005
316,316,316003,94000,689002,316003,131001
316,316,316003,213006,269000,316003,83005
316,316,316003,6003,222003,760007,316003
316,316,316003,290004,292002,316003,406003
316,316,316003,225001,137000,645002,316003
316,316,316004,316004,406002,760002,372002
316,316,316004,316004,748005,754003,764004
316,316,316004,316004,644000,621004,632004
316,316,316004,621003,780008,4003,316004
316,316,316004,316004,270002,692002,269006
316,316,316004,783007,227003,697002,316004
316,316,316004,281004,163003,357002,316004
316,316,316004,142005,309000,9003,316004
316,316,316004,629003,316004,389003,381000
316,316,316004,316004,392002,782008,283003
316,316,316005,687000,111001,316005,369003
316,316,316005,316005,632000,402001,221002
316,316,316005,255000,316005,617001,267000
316,316,316005,131005,754003,316005,356000
316,316,316005,694003,822001,204000,316005
316,316,316005,783009,762002,318006,316005
316,316,316005,209003,316005,250001,270002
316,316,316005,140001,14003,202005,316005
316,316,316005,208000,645003,316005,278000
316,316,316005,756007,400001,316005,765002
316,316,316006,136001,133006,316006,280000
316,316,316006,280005,316006,753003,136000
316,316,316006,83002,87003,316006,748005
316,316,316006,222001,259005,316006,397001
